Hours,Minutes,Seconds,Lat,Lon,Alt
17,14,59,41.77616666666666,83.87015500000001,198.7
17,15,15,41.77616666666666,83.87015333333332,0
17,15,16,41.77616666666666,83.87015333333332,0
17,15,23,41.77616666666666,83.87015333333332,198.8
17,15,33,41.77616666666666,83.87015333333332,198.9
17,15,43,41.77616666666666,83.87015333333332,198.9
17,15,52,41.77616666666666,83.87015333333332,198.9
17,15,59,41.77616666666666,83.87015333333332,198.9
17,16,6,41.77616666666666,83.87015333333332,-33.8
17,16,9,41.77616666666666,83.87015333333332,199.0
17,16,16,41.77616666666666,83.87015166666667,199.0
17,16,19,41.77616666666666,83.87015166666667,199.0
17,16,23,41.77616666666666,83.87015166666667,199.0
17,16,29,41.77616666666666,83.87015166666667,199.0
17,16,33,41.77616666666666,83.87015166666667,199.0
17,16,39,41.77616666666666,83.87015166666667,199.0
17,16,43,41.77616666666666,83.87015166666667,199.1
17,16,49,41.77616666666666,83.87015166666667,199.1
17,17,3,41.77616666666666,83.87015166666667,199.1
17,17,9,41.77616666666666,83.87015166666667,199.1
17,17,13,41.77616666666666,83.87015166666667,199.1
17,17,19,41.77616666666666,83.87015166666667,199.2
17,17,25,41.77616666666666,83.87015166666667,199.2
17,17,26,41.77616666666666,83.87015166666667,199.2
17,17,29,41.77616666666666,83.87015166666667,199.2
17,17,33,41.77616666666666,83.87015166666667,199.2
17,17,43,41.77616666666666,83.87015000000001,199.2
17,17,49,41.77616666666666,83.87015000000001,199.3
17,17,53,41.77616666666666,83.87015000000001,199.3
17,18,6,41.77616666666666,83.87015000000001,199.3
17,18,9,41.77616666666666,83.87015000000001,199.3
17,18,22,41.77616833333333,83.87015000000001,199.4
17,18,25,41.77616833333333,83.87015000000001,199.4
17,18,26,41.77616833333333,83.87015000000001,199.4
17,18,32,41.77616833333333,83.87015000000001,199.4
17,18,35,41.77616833333333,83.87015000000001,199.4
17,18,39,41.77616833333333,83.87015000000001,199.4
17,18,49,41.77616833333333,83.87015000000001,199.4
17,18,59,41.77616833333333,83.87015000000001,199.5
17,19,2,41.77616833333333,83.87015000000001,19.0
17,19,5,41.77616833333333,83.87015000000001,199.5
17,19,6,41.77616833333333,83.87015000000001,16.0
17,19,13,41.77616833333333,83.87015000000001,199.5
17,19,19,41.77616833333333,83.87014833333333,199.5
17,19,22,41.77616833333333,83.87014833333333,0
17,19,29,41.77616833333333,83.87014833333333,199.5
17,19,43,41.77616833333333,83.87014833333333,199.6
17,19,52,41.77616833333333,83.87014833333333,199.6
17,19,55,41.77616833333333,83.87014833333333,199.6
17,20,3,41.77616833333333,83.87014833333333,199.7
17,20,9,41.77616833333333,83.87014833333333,199.7
17,20,13,41.77616833333333,83.87014833333333,199.7
17,20,19,41.77616833333333,83.87014833333333,199.7
17,20,23,41.77616833333333,83.87014833333333,199.8
17,20,33,41.77616833333333,83.87014833333333,199.8
17,20,42,41.77616833333333,83.87014666666667,199.8
17,20,45,41.77616833333333,83.87014666666667,199.8
17,20,59,41.77616833333333,83.87014666666667,199.9
17,21,3,41.77616833333333,83.87014666666667,199.9
17,21,6,41.77616833333333,83.87014666666667,199.9
17,21,9,41.77616833333333,83.87014666666667,199.9
17,21,13,41.77616833333333,83.87014666666667,199.9
17,21,36,41.77616833333333,83.87014666666667,0
17,21,39,41.77616833333333,83.87014666666667,200.0
17,21,46,41.77616833333333,83.87014666666667,29.0
17,21,49,41.77616833333333,83.87014666666667,200.1
17,21,53,41.77616833333333,83.87014666666667,200.1
17,22,3,41.77616833333333,83.870145,200.1
17,22,6,41.77616833333333,83.870145,200.1
17,22,9,41.77616833333333,83.870145,200.1
17,22,13,41.77616833333333,83.870145,200.2
17,22,23,41.77616833333333,83.870145,200.2
17,22,29,41.77616833333333,83.870145,200.2
17,22,33,41.77616833333333,83.870145,200.2
17,22,55,41.77616833333333,83.870145,200.3
17,23,9,41.77616833333333,83.870145,200.4
17,23,13,41.77616833333333,83.870145,200.4
17,23,19,41.77616833333333,83.870145,200.4
17,23,29,41.77616833333333,83.87014333333333,200.4
17,23,43,41.77616833333333,83.87014333333333,200.5
17,24,13,41.77616833333333,83.87014333333333,200.6
17,24,19,41.77616833333333,83.87014333333333,200.6
17,24,22,41.77616833333333,83.87014333333333,200.6
17,24,25,41.77616833333333,83.87014333333333,0
17,24,33,41.77616833333333,83.87014333333333,200.7
17,24,39,41.77616833333333,83.87014333333333,200.7
17,24,43,41.77616833333333,83.87014333333333,200.7
17,24,49,41.77616833333333,83.87014333333333,200.7
17,24,52,41.77616833333333,83.87014333333333,200.7
17,24,56,41.77616833333333,83.87014333333333,200.8
17,25,9,41.77616833333333,83.87014166666668,200.8
17,25,13,41.77616833333333,83.87014166666668,200.8
17,25,19,41.77616833333333,83.87014166666668,200.9
17,25,39,41.77617,83.87014166666668,200.9
17,25,43,41.77617,83.87014166666668,200.9
17,25,55,41.77617,83.87014166666668,201.0
17,25,56,41.77617,83.87014166666668,0
17,26,3,41.77617,83.87014166666668,201.0
17,26,9,41.77617,83.87014166666668,201.1
17,26,19,41.77617,83.87014166666668,201.1
17,26,29,41.77617,83.87014166666668,201.1
17,26,33,41.77617,83.87014166666668,201.1
17,26,43,41.77617,83.87013999999999,201.2
17,26,53,41.77617,83.87013999999999,201.2
17,27,13,41.77617,83.87013999999999,201.3
17,27,19,41.77617,83.87013999999999,201.3
17,27,22,41.77617,83.87013999999999,0
17,27,29,41.77617,83.87013999999999,201.4
17,27,33,41.77617,83.87013999999999,201.4
17,27,39,41.77617,83.87013999999999,201.4
17,27,49,41.77617,83.87013999999999,201.5
17,28,6,41.77617,83.87013999999999,201.5
17,28,12,41.77617,83.87013833333334,0
17,28,15,41.77617,83.87013833333334,0
17,28,19,41.77617,83.87013833333334,201.6
17,28,23,41.77617,83.87013833333334,201.6
17,28,29,41.77617,83.87013833333334,201.6
17,28,39,41.77617,83.87013833333334,201.7
17,28,42,41.77617,83.87013833333334,201.7
17,28,43,41.77617,83.87013833333334,201.7
17,28,53,41.77617,83.87013833333334,201.7
17,28,56,41.77617,83.87013833333334,201.7
17,28,59,41.77617,83.87013833333334,201.7
17,29,3,41.77617,83.87013833333334,201.8
17,29,6,41.77617,83.87013833333334,201.8
17,29,9,41.77617,83.87013833333334,201.8
17,29,13,41.77617,83.87013833333334,201.8
17,29,25,41.77617,83.87013833333334,201.8
17,29,26,41.77617,83.87013833333334,201.8
17,29,33,41.77617,83.87013833333334,201.9
17,29,49,41.77617,83.87013833333334,201.9
17,29,56,41.77617,83.87013666666665,202.0
17,29,59,41.77617,83.87013666666665,202.0
17,30,3,41.77617,83.87013666666665,202.0
17,30,9,41.77617,83.87013666666665,202.0
17,30,19,41.77617,83.87013666666665,202.1
17,30,23,41.77617,83.87013666666665,202.1
17,30,35,41.77617,83.87013666666665,202.1
17,30,39,41.77617,83.87013666666665,202.1
17,30,49,41.77617,83.87013666666665,202.2
17,30,53,41.77617,83.87013666666665,202.2
17,31,3,41.77617,83.87013666666665,202.2
17,31,6,41.77617,83.87013666666665,202.2
17,31,9,41.77617,83.87013666666665,202.2
17,31,13,41.77617,83.87013666666665,202.3
17,31,19,41.77617,83.87013666666665,202.3
17,31,23,41.77617,83.87013666666665,202.3
17,31,29,41.77617,83.87013666666665,202.3
17,31,36,41.77617,83.87013666666665,202.3
17,31,42,41.77617,83.87013666666665,202.4
17,31,45,41.77617,83.87013666666665,0
17,31,53,41.77617,83.87013666666665,202.4
17,31,59,41.77617,83.87013666666665,202.4
17,32,2,41.77617,83.87013499999999,202.4
17,32,9,41.77617,83.87013499999999,202.5
17,32,19,41.77617,83.87013499999999,202.5
17,32,45,41.77617,83.87013499999999,202.6
17,32,49,41.77617,83.87013499999999,202.6
17,32,52,41.77617,83.87013499999999,202.6
17,33,6,41.77617,83.87013499999999,202.7
17,33,13,41.77617,83.87013499999999,202.7
17,33,19,41.77617,83.87013499999999,202.8
17,33,23,41.77617,83.87013499999999,202.8
17,33,39,41.77617,83.87013499999999,202.8
17,33,49,41.77617,83.87013499999999,202.8
17,33,52,41.77617,83.87013499999999,202.9
17,33,53,41.77617,83.87013499999999,202.9
17,33,55,41.77617,83.87013499999999,0
17,34,3,41.77617,83.87013666666665,202.9
17,34,13,41.77608166666667,83.87023166666668,204.4
17,34,16,41.776050000000005,83.87028000000001,204.7
17,34,19,41.776041666666664,83.87030333333333,205.0
17,34,23,41.776039999999995,83.87033333333332,205.0
17,34,29,41.776050000000005,83.87040499999999,205.2
17,34,33,41.77605333333333,83.870465,205.4
17,34,43,41.77608,83.87061,206.5
17,34,53,41.776065,83.87067333333334,207.7
17,34,59,41.77607833333333,83.87075333333333,208.0
17,35,9,41.77606833333333,83.87080499999999,209.3
17,35,13,41.77607,83.87084833333331,209.5
17,35,23,41.77607,83.87096500000001,210.4
17,35,26,41.776073333333336,0.0,0
17,35,29,41.77607666666666,83.87107333333333,210.4
17,35,32,41.77608,83.87112166666665,0
17,35,43,41.77607166666667,83.87126166666667,211.3
17,35,49,41.77605833333334,83.87133666666665,211.5
17,35,53,41.776041666666664,83.87138333333333,211.5
17,36,3,41.776050000000005,83.87151833333334,211.8
17,36,6,41.77605333333333,83.87156000000002,0
17,36,12,41.77603666666667,83.87164499999999,213.0
17,36,19,41.77602333333333,83.87170833333333,213.6
17,36,22,41.77602333333333,83.87172000000001,213.8
17,36,29,41.77602166666667,83.87173166666668,214.0
17,36,39,41.77600833333333,83.87172666666666,215.2
17,36,42,41.77601500000001,83.87172333333335,0
17,36,45,41.77601666666666,83.87172000000001,216.6
17,36,52,41.77601666666666,83.87172666666666,216.5
17,36,55,41.77601666666666,83.871725,216.5
17,36,56,41.77601666666666,83.871725,216.5
17,37,2,41.77602,83.87172166666666,216.4
17,37,5,41.77602,83.87172833333334,216.4
17,37,9,41.77601833333333,83.87172833333334,216.4
17,37,19,41.77601833333333,83.87173,216.3
17,37,29,41.77601833333333,83.87173,216.3
17,37,32,41.77601833333333,83.87173,0
17,37,33,41.77601833333333,83.87173,216.3
17,37,35,41.77601833333333,83.87173,0
17,37,46,41.77601833333333,83.87173,216.3
17,37,49,41.77601833333333,83.87173,216.3
17,37,53,41.77601666666666,83.87173333333334,216.2
17,37,59,41.77600833333333,83.87175166666665,216.1
17,38,3,41.77598166666667,83.87174166666667,215.6
17,38,13,41.77591333333333,83.87174333333333,215.0
17,38,23,41.775895000000006,83.87173,214.0
17,38,43,41.775875,83.87174666666667,212.0
17,38,45,41.775859999999994,83.87174666666667,0
17,38,49,41.775845,83.871755,212.0
17,38,52,41.775845,83.87175833333335,0
17,39,2,41.77584166666667,83.87175666666666,211.9
17,39,13,41.77584166666667,83.871755,211.9
17,39,19,41.77583833333333,83.87175833333335,211.9
17,39,23,41.77584,83.87175833333335,212.0
17,39,29,41.77583833333333,83.87176,212.0
17,39,33,41.77583833333333,83.87176,212.0
17,39,39,41.77583833333333,83.87176,212.0
17,39,43,41.77583833333333,83.87176,212.0
17,39,49,41.77583833333333,83.87176,212.0
17,39,53,41.77583833333333,83.87176,212.1
17,39,59,41.77583833333333,83.87176,212.1
17,40,3,41.77583666666666,83.87176,212.1
17,40,9,41.77583666666666,83.87176,212.1
17,40,13,41.775795,83.87175833333335,212.5
17,40,19,41.77571,83.87176166666669,212.9
17,40,23,41.775670000000005,83.87176833333334,213.6
17,40,29,41.77559666666666,83.87177000000001,214.4
17,40,36,41.77550333333333,83.87178833333334,215.2
17,40,39,41.775465000000004,83.87178166666666,215.4
17,40,43,41.775405,83.87177000000001,215.6
17,40,53,41.775261666666665,83.871755,216.2
17,40,59,41.77517666666666,83.87175833333335,215.9
17,41,9,41.77502500000001,83.87174166666667,217.2
17,41,12,41.77498166666666,83.87174833333331,217.8
17,41,16,41.77493,83.871745,218.6
17,41,19,41.77489166666666,83.87173666666668,23.0
17,41,22,41.77485333333334,83.87173499999999,219.1
17,41,25,41.77480333333333,83.87172833333334,219.2
17,41,29,41.774755000000006,83.87171500000001,219.5
17,41,35,41.77471666666667,83.871665,219.5
17,41,36,41.774710000000006,83.87166,219.4
17,41,39,41.77467333333334,83.87166,219.4
17,41,42,41.774631666666664,83.87166666666666,219.2
17,41,52,41.774515,83.87169333333334,216.8
17,42,2,41.774393333333336,83.87169166666666,216.4
17,42,13,41.77424666666668,83.871665,216.1
17,42,19,41.77417666666667,83.87168500000001,215.0
17,42,23,41.77413,83.87167666666667,214.8
17,42,26,41.77408666666667,83.87166833333335,0
17,42,29,41.77404666666666,83.87166166666665,214.9
17,42,36,41.77395,83.87165333333333,0
17,42,39,41.77391333333333,83.87165666666667,216.2
17,42,52,41.77373833333333,83.87163333333335,217.8
17,42,56,41.77369,83.87165000000002,218.5
17,43,15,41.773473333333335,83.87161666666667,218.3
17,43,19,41.77343333333333,83.87160999999999,218.4
17,43,22,41.77340833333333,83.871605,218.7
17,43,25,41.773381666666666,83.87160666666665,0
17,43,32,41.773295000000005,83.87163000000001,217.5
17,43,36,41.773244999999996,83.87162833333332,217.1
17,43,42,41.773215,83.87164166666668,216.8
17,43,49,41.773133333333334,83.87168166666667,217.4
17,43,53,41.773123333333324,83.87174666666667,217.2
17,43,55,41.773121666666675,83.87178166666666,0
17,44,13,41.773121666666675,83.87202833333335,217.5
17,44,23,41.773108333333326,83.87218333333334,217.9
17,44,33,41.773105,83.87233999999998,218.9
17,44,39,41.77309833333334,83.87243166666667,219.7
17,44,52,41.77309333333333,83.87261833333332,0
17,45,2,41.77308166666667,83.87275666666667,217.2
17,45,5,41.773076666666675,83.87282333333333,217.0
17,45,9,41.773076666666675,83.87290833333333,216.5
17,45,42,41.77308,83.87321833333333,214.4
17,45,45,41.77309,83.87325666666666,213.1
17,45,53,41.773068333333335,83.87337166666666,210.0
17,45,59,41.77306166666667,83.87348333333333,210.0
17,46,3,41.77307333333333,83.873565,210.7
17,46,15,41.77309,83.87359,210.6
17,46,16,41.77309166666667,83.87359,210.7
17,46,22,41.77310000000001,83.87359333333333,210.6
17,46,26,41.77310333333333,83.87359166666666,210.6
17,46,32,41.773109999999996,83.87358666666665,210.6
17,46,35,41.773111666666665,83.87358833333334,210.6
17,46,42,41.773108333333326,83.873595,0
17,46,52,41.77310666666667,83.87359333333333,0
17,46,55,41.77310666666667,83.87359166666666,210.7
17,47,2,41.773108333333326,83.87359,210.7
17,47,6,41.773108333333326,83.87358833333334,0
17,47,12,41.773076666666675,83.873615,210.7
17,47,15,41.77305500000001,83.87362166666665,210.6
17,47,22,41.77306,83.87360166666667,210.3
17,47,23,41.77305666666666,83.87359833333333,210.3
